Floor,FloorAll,Link,Area,Address,Price,PriceBySquare,City
11,17,https://vidnoye.cian.ru/rent/flat/163391046/,42,"Московская область, Ленинский район, Видное, м. Домодедовская, улица Ермолинская, 3",25e3,595.2380952380952,Видное
9,17,https://krasnogorsk.cian.ru/rent/flat/164649630/,38,"Московская область, Красногорский район, Красногорск, м. Митино, район Брусчатый, улица Народного Ополчения, 2Бк2",25e3,657.8947368421053,Красногорск
3,17,https://krasnogorsk.cian.ru/rent/flat/164649054/,38,"Московская область, Красногорский район, Красногорск, м. Тушинская, район Брусчатый, улица Народного Ополчения, 2Бк2",25e3,657.8947368421053,Красногорск
5,17,https://vidnoye.cian.ru/rent/flat/164648962/,40,"Московская область, Ленинский район, Видное, улица Березовая, 10",25e3,625,Видное
5,25,https://lyubertsy.cian.ru/rent/flat/163825930/,36,"Московская область, Люберецкий район, Люберцы, Красная Горка мкр, улица Наташинская, 16",25e3,694.4444444444445,Люберцы
4,9,https://odintsovo.cian.ru/rent/flat/164647848/,39,"Московская область, Одинцовский район, Одинцово, район микрорайон 1, улица Маршала Неделина, 7",25e3,641.025641025641,Одинцово
5,9,https://khimki.cian.ru/rent/flat/163039912/,40,"Московская область, Химки городской округ, Химки, район Новые Химки, улица Родионова, 13",25e3,625,Химки
16,23,https://mytishchi.cian.ru/rent/flat/164395266/,40,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, район микрорайон 25, улица Комарова, 6",25e3,625,Мытищи городской округ
6,12,https://krasnogorsk.cian.ru/rent/flat/164432333/,40,"Московская область, Красногорский район, Красногорск, м. Тушинская, Райцентр мкр, район Райцентр, улица Комсомольская, 39",25e3,625,Красногорск
1,9,https://lyubertsy.cian.ru/rent/flat/164642623/,30,"Московская область, Люберецкий район, Люберцы, м. Лермонтовский проспект, район Красная горка, улица Побратимов, 26",25e3,833.3333333333334,Люберцы
9,18,https://vidnoye.cian.ru/rent/flat/164538870/,45,"Московская область, Ленинский район, Видное, улица Березовая, 3",25e3,555.5555555555555,Видное
8,10,https://lyubertsy.cian.ru/rent/flat/154445399/,37,"Московская область, Люберецкий район, Люберцы, м. Лермонтовский проспект, район Ухтомка, Новая улица, 14",25e3,675.6756756756756,Люберцы
1,9,https://lyubertsy.cian.ru/rent/flat/159186587/,37,"Московская область, Люберецкий район, Люберцы, район Красная горка, улица Воинов-интернационалистов, 6",25e3,675.6756756756756,Люберцы
9,17,https://dolgoprudny.cian.ru/rent/flat/164641505/,34,"Московская область, Долгопрудный городской округ, Долгопрудный, Молодежная улица, 2",25e3,735.2941176470588,Долгопрудный
7,17,https://balashikha.cian.ru/rent/flat/164397670/,43,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Щелковская, Янтарный кв-л, район Янтарный, улица Кольцевая, 12",25e3,581.3953488372093,Балашиха городской округ
9,17,https://domodedovo.cian.ru/rent/flat/164493204/,41,"Московская область, м. Домодедовская, Домодедовский район, Домодедово городской округ, с. Домодедово, бульвар Строителей, 4",25e3,609.7560975609756,Домодедовский район
3,16,https://lobnya.cian.ru/rent/flat/164021465/,45,"Московская область, Лобня городской округ, Лобня, м. Алтуфьево, улица Пушкина, 4",25e3,555.5555555555555,Лобня
6,25,https://lyubertsy.cian.ru/rent/flat/163522375/,42,"Московская область, Люберецкий район, Люберцы, м. Жулебино, улица Кирова, 12",25e3,595.2380952380952,Люберцы
8,12,https://dolgoprudny.cian.ru/rent/flat/164119008/,40,"Московская область, Долгопрудный городской округ, Долгопрудный, Спортивная улица, 5к3",25e3,625,Долгопрудный
13,17,https://krasnogorsk.cian.ru/rent/flat/164059875/,47,"Московская область, Красногорский район, Красногорск, м. Тушинская, район Чернево, Успенская улица, 4",25e3,531.9148936170212,Красногорск
11,19,https://krasnogorsk.cian.ru/rent/flat/163450490/,47,"Московская область, Красногорский район, Красногорск, м. Митино, район Теплый бетон, Речная улица, 20к4",35e3,744.6808510638298,Красногорск
2,25,https://krasnogorsk.cian.ru/rent/flat/164708974/,30,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Павшинская пойма, улица Молодежная, 4",28e3,933.3333333333334,Красногорск
4,9,https://reutov.cian.ru/rent/flat/164590297/,35,"Московская область, Реутов, улица Победы, 30",2e4,571.4285714285714,улица Победы
2,5,https://reutov.cian.ru/rent/flat/164629631/,35,"Московская область, Реутов, м. Новокосино, Новая улица, 6а",25e3,714.2857142857143,м. Новокосино
11,16,https://krasnogorsk.cian.ru/rent/flat/164016285/,42,"Московская область, Красногорский район, Красногорск, м. Тушинская, район Чернево, бульвар Космонавтов, 13",25e3,595.2380952380952,Красногорск
2,9,https://odintsovo.cian.ru/rent/flat/161601172/,36,"Московская область, Одинцовский район, Одинцово, район микрорайон 3, улица Маршала Жукова, 29",25e3,694.4444444444445,Одинцово
1,10,https://krasnogorsk.cian.ru/rent/flat/162379153/,42,"Московская область, Красногорский район, Красногорск, район Чернево, улица Ленина, 36",25e3,595.2380952380952,Красногорск
9,17,https://korolev.cian.ru/rent/flat/155370825/,38,"Московская область, Королев городской округ, Королев, м. ВДНХ, Болшево мкр, район Юбилейный, улица Маяковского, 18а",25e3,657.8947368421053,Королев
9,17,https://krasnogorsk.cian.ru/rent/flat/164383350/,36,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Брусчатый, улица Народного Ополчения, 2Бк2",25e3,694.4444444444445,Красногорск
17,25,https://lyubertsy.cian.ru/rent/flat/164610573/,45,"Московская область, Люберецкий район, Люберцы, Красная Горка мкр, район Красная горка, проспект Победы, 16к2",25e3,555.5555555555555,Люберцы
2,9,https://vidnoye.cian.ru/rent/flat/163596961/,45,"Московская область, Ленинский район, Видное, Солнечный мкр, 4",25e3,555.5555555555555,Видное
1,5,https://lyubertsy.cian.ru/rent/flat/164605024/,35,"Московская область, Люберецкий район, Люберцы, район Красная горка, улица Митрофанова, 6",25e3,714.2857142857143,Люберцы
12,17,https://vidnoye.cian.ru/rent/flat/158412899/,42,"Московская область, Ленинский район, Видное, улица Ольховая, 1",25e3,595.2380952380952,Видное
2,5,https://vidnoye.cian.ru/rent/flat/163536153/,34,"Московская область, Ленинский район, Видное, Советская улица, 4",25e3,735.2941176470588,Видное
5,17,https://mytishchi.cian.ru/rent/flat/164439836/,45,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, район Перловка, улица Семашко, 10к1",25e3,555.5555555555555,Мытищи городской округ
14,22,https://pushkino.cian.ru/rent/flat/164594932/,60,"Московская область, Пушкинский район, Пушкино, улица Тургенева, 24",25e3,416.6666666666667,Пушкино
8,10,https://zhukovsky.cian.ru/rent/flat/163649707/,40,"Московская область, Жуковский городской округ, Жуковский, улица Солнечная, 7",25e3,625,Жуковский
17,17,https://balashikha.cian.ru/rent/flat/153584237/,38,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Щелковская, Янтарный кв-л, район Янтарный, улица Кольцевая, 10",25e3,657.8947368421053,Балашиха городской округ
5,9,https://krasnogorsk.cian.ru/rent/flat/163883518/,41,"Московская область, Красногорский район, Красногорск, район Южный, улица Королева, 7",25e3,609.7560975609756,Красногорск
11,14,https://vidnoye.cian.ru/rent/flat/164591226/,39,"Московская область, Ленинский район, Видное, проспект Ленинского Комсомола, 7к2",25e3,641.025641025641,Видное
3,5,https://krasnogorsk.cian.ru/rent/flat/164591142/,36,"Московская область, Красногорский район, Красногорск, район Райцентр, Железнодорожная улица, 25а",25e3,694.4444444444445,Красногорск
15,17,https://dolgoprudny.cian.ru/rent/flat/153716469/,44,"Московская область, Долгопрудный городской округ, Долгопрудный, м. Алтуфьево, Парковая улица, 32А",25e3,568.1818181818181,Долгопрудный
3,5,https://dolgoprudny.cian.ru/rent/flat/164590331/,36,"Московская область, Долгопрудный городской округ, Долгопрудный, Лихачевское шоссе, 29а",25e3,694.4444444444445,Долгопрудный
23,24,https://krasnogorsk.cian.ru/rent/flat/161315307/,45,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Чернево, улица Игоря Мерлушкина, 6",25e3,555.5555555555555,Красногорск
9,9,https://balashikha.cian.ru/rent/flat/164588209/,33,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Новогиреево, район Балашиха-1, улица Победы, 18",25e3,757.5757575757576,Балашиха городской округ
7,9,https://lyubertsy.cian.ru/rent/flat/164586580/,35,"Московская область, Люберецкий район, Люберцы, м. Выхино, район Красная горка, Комсомольский проспект, 5",25e3,714.2857142857143,Люберцы
8,10,https://krasnogorsk.cian.ru/rent/flat/163363190/,43,"Московская область, Красногорский район, Красногорск, м. Тушинская, район Южный, Строительная улица, 5",24500,569.7674418604652,Красногорск
2,20,https://vidnoye.cian.ru/rent/flat/163991004/,43,"Московская область, Ленинский район, д. Дрожжино, улица Южная, 23к2",25e3,581.3953488372093,д. Дрожжино
4,9,https://reutov.cian.ru/rent/flat/164590297/,35,"Московская область, Реутов, улица Победы, 30",2e4,571.4285714285714,улица Победы
1,5,https://krasnogorsk.cian.ru/rent/flat/164136539/,36,"Московская область, Красногорский район, Красногорск, Опалиха мкр, район Опалиха, улица Геологов, 5",2e4,555.5555555555555,Красногорск
1,5,https://domodedovo.cian.ru/rent/flat/164679935/,35,"Московская область, Домодедовский район, Домодедово городской округ, Домодедово, Северный мкр, район Северный, улица Речная, 1А",19e3,542.8571428571429,Домодедово городской округ
9,14,https://domodedovo.cian.ru/rent/flat/164387449/,38,"Московская область, Домодедовский район, Домодедово городской округ, Домодедово, м. Царицыно, Дружба мкр, район Южный, улица Лунная, 23",25e3,657.8947368421053,Домодедово городской округ
3,9,https://odintsovo.cian.ru/rent/flat/164567552/,34,"Московская область, Одинцовский район, Одинцово, м. Фили, район микрорайон 8, Комсомольская улица, 16",25e3,735.2941176470588,Одинцово
4,12,https://vidnoye.cian.ru/rent/flat/164564734/,43,"Московская область, м. Домодедовская, Ленинский район, с. Молоково, бульвар Ново-Молоковский, 10",25e3,581.3953488372093,Ленинский район
9,17,https://dolgoprudny.cian.ru/rent/flat/162974620/,46,"Московская область, Долгопрудный городской округ, Долгопрудный, Новый бульвар, 15",25e3,543.4782608695652,Долгопрудный
3,4,https://krasnogorsk.cian.ru/rent/flat/164346823/,36,"Московская область, Красногорский район, Красногорск, м. Тушинская, район Райцентр, улица Чайковского, 14",25e3,694.4444444444445,Красногорск
14,22,https://ramenskoye.cian.ru/rent/flat/164011444/,49,"Московская область, Раменский район, Раменское, м. Выхино, Северное шоссе, 46",25e3,510.2040816326531,Раменское
17,17,https://krasnogorsk.cian.ru/rent/flat/161727847/,40,"Московская область, Красногорский район, Красногорск, район Южный, бульвар Южный, 2",25e3,625,Красногорск
17,17,https://khimki.cian.ru/rent/flat/164542636/,45,"Московская область, Химки городской округ, Химки, Сходня мкр, район Сходня, улица Ленина, 33",25e3,555.5555555555555,Химки
9,10,https://aprelevka.cian.ru/rent/flat/164539678/,46,"Московская область, Наро-Фоминский городской округ, Апрелевка, улица Парковая, 9",25e3,543.4782608695652,Апрелевка
2,10,https://www.cian.ru/rent/flat/164396653/,35,"Московская область, м. Котельники, Люберцы городской округ, Томилино пгт",25e3,714.2857142857143,Люберцы городской округ
2,10,https://www.cian.ru/rent/flat/164396654/,35,"Московская область, м. Выхино, Люберцы городской округ, Томилино пгт",25e3,714.2857142857143,Люберцы городской округ
2,10,https://www.cian.ru/rent/flat/164396655/,35,"Московская область, м. Лермонтовский проспект, Люберцы городской округ, Томилино пгт",25e3,714.2857142857143,Люберцы городской округ
6,12,https://krasnogorsk.cian.ru/rent/flat/161974272/,40,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Южный, улица Королева, 2",25e3,625,Красногорск
11,12,https://lyubertsy.cian.ru/rent/flat/164536976/,40,"Московская область, Люберецкий район, Люберцы, м. Котельники, район квартал 115, Юбилейная улица, 13А",25e3,625,Люберцы
16,17,https://ramenskoye.cian.ru/rent/flat/164274067/,51,"Московская область, м. Котельники, Раменский район, д. Островцы, Баулинская улица, 9",25e3,490.19607843137254,Раменский район
6,16,https://balashikha.cian.ru/rent/flat/164021435/,44,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, район микрорайон 15, Зеленая улица, 32к2",25e3,568.1818181818181,Балашиха городской округ
5,17,https://lyubertsy.cian.ru/rent/flat/163878133/,40,"Московская область, Люберецкий район, Люберцы, м. Выхино, район Люберцы 2015 2018, улица Вертолетная, 24",25e3,625,Люберцы
2,17,https://lyubertsy.cian.ru/rent/flat/163986235/,42,"Московская область, Люберецкий район, Люберцы, м. Лермонтовский проспект, район Красная горка, улица Юности, 9",25e3,595.2380952380952,Люберцы
3,17,https://krasnogorsk.cian.ru/rent/flat/163874726/,45,"Московская область, Красногорский район, Красногорск, район Брусчатый, Парковая улица, 8",25e3,555.5555555555555,Красногорск
9,17,https://balashikha.cian.ru/rent/flat/164359870/,35,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Щелковская, 1 Мая мкр, 26",25e3,714.2857142857143,Балашиха городской округ
4,9,https://korolev.cian.ru/rent/flat/164525339/,34,"Московская область, Королев городской округ, Королев, м. ВДНХ, район Новые Подлипки, проспект Королева, 2а",25e3,735.2941176470588,Королев
10,17,https://vidnoye.cian.ru/rent/flat/154803487/,45,"Московская область, Ленинский район, Видное, м. Домодедовская, проспект Ленинского Комсомола, 78",25e3,555.5555555555555,Видное
2,14,https://mytishchi.cian.ru/rent/flat/164300063/,43,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, район Перловка, улица Веры Волошиной, 27",25e3,581.3953488372093,Мытищи городской округ
6,12,https://reutov.cian.ru/rent/flat/164499253/,38,"Московская область, Реутов, м. Новогиреево, улица Некрасова, 14",25e3,657.8947368421053,м. Новогиреево
11,17,https://lyubertsy.cian.ru/rent/flat/163850550/,38,"Московская область, Люберецкий район, Люберцы, Красная Горка мкр, район Красная горка, проспект Гагарина, 24к2",25e3,657.8947368421053,Люберцы
5,12,https://vidnoye.cian.ru/rent/flat/164379764/,42,"Московская область, Ленинский район, Видное, улица Березовая, 13",25e3,595.2380952380952,Видное
3,17,https://dmitrov.cian.ru/rent/flat/161928362/,45,"Московская область, Дмитровский район, Дмитров, м. Савеловская, Школьная улица",22e3,488.8888888888889,Дмитров
6,9,https://reutov.cian.ru/rent/flat/164691993/,33,"Московская область, Реутов, м. Новокосино, Комсомольская улица, 32",28e3,848.4848484848485,м. Новокосино
11,17,https://lyubertsy.cian.ru/rent/flat/163850550/,38,"Московская область, Люберецкий район, Люберцы, Красная Горка мкр, район Красная горка, проспект Гагарина, 24к2",25e3,657.8947368421053,Люберцы
6,17,https://lyubertsy.cian.ru/rent/flat/164474926/,38,"Московская область, Люберецкий район, Люберцы, Красная Горка мкр, район Красная горка, проспект Гагарина, 24к2",25e3,657.8947368421053,Люберцы
15,17,https://odintsovo.cian.ru/rent/flat/163746111/,43,"Московская область, Одинцовский район, Одинцово, район Трёхгорка, улица Чистяковой, 58",25e3,581.3953488372093,Одинцово
6,9,https://vidnoye.cian.ru/rent/flat/164117648/,42,"Московская область, м. Бульвар Дмитрия Донского, Ленинский район, д. Лопатино, улица Сухановская, 4",25e3,595.2380952380952,Ленинский район
2,12,https://odintsovo.cian.ru/rent/flat/163620941/,40,"Московская область, Одинцовский район, Одинцово, м. Кунцевская, район микрорайон 8, улица Верхне-Пролетарская, 3к2",25e3,625,Одинцово
5,7,https://khimki.cian.ru/rent/flat/164462391/,33,"Московская область, Химки городской округ, Химки, м. Речной вокзал, Клязьма кв-л, район Клязьма-Старбеево, проезд Набережный, 25к2",25e3,757.5757575757576,Химки
8,8,https://zhukovsky.cian.ru/rent/flat/164457887/,45,"Московская область, Жуковский городской округ, Жуковский, м. Выхино, Строительная улица, 14к2",25e3,555.5555555555555,Жуковский
15,16,https://krasnogorsk.cian.ru/rent/flat/164457113/,36,"Московская область, Красногорский район, Красногорск, Теплый бетон мкр, район Теплый бетон, переулок Оптический, 5к1",25e3,694.4444444444445,Красногорск
21,22,https://ramenskoye.cian.ru/rent/flat/164439475/,37,"Московская область, Раменский район, Раменское, м. Выхино, улица Лучистая, 2",25e3,675.6756756756756,Раменское
13,16,https://vidnoye.cian.ru/rent/flat/164436075/,37,"Московская область, Ленинский район, пос. Совхоза имени Ленина, 15",25e3,675.6756756756756,пос. Совхоза имени Ленина
3,17,https://odintsovo.cian.ru/rent/flat/164434063/,39,"Московская область, Одинцовский район, пос. ВНИИССОК, Рябиновая улица, 10",25e3,641.025641025641,пос. ВНИИССОК
1,2,https://mytishchi.cian.ru/rent/flat/164028267/,25,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, м. ВДНХ, район Дружба, Коммунистическая улица, 19",25e3,1e3,Мытищи городской округ
8,22,https://ramenskoye.cian.ru/rent/flat/164423819/,37,"Московская область, Раменский район, Раменское, м. Выхино, улица Лучистая, 3",24500,662.1621621621622,Раменское
3,4,https://www.cian.ru/rent/flat/159183051/,43,"Московская область, Истра городской округ, д. Черная, улица Широкая, 11",25e3,581.3953488372093,д. Черная
2,9,https://vidnoye.cian.ru/rent/flat/164385686/,48,"Московская область, м. Аннино, Ленинский район, д. Лопатино, Государев дом ЖК",25e3,520.8333333333334,Ленинский район
2,5,https://www.cian.ru/rent/flat/164402560/,32,"Московская область, м. Комсомольская, Люберцы городской округ, Томилино пгт, улица Гоголя, 17",24900,778.125,Люберцы городской округ
4,5,https://korolev.cian.ru/rent/flat/164282803/,30,"Московская область, Королев городской округ, Королев, м. ВДНХ, район Подлипки, улица Коминтерна, 17",25e3,833.3333333333334,Королев
4,5,https://korolev.cian.ru/rent/flat/164382492/,46,"Московская область, Королев городской округ, Королев, район Подлипки, улица Толстого, 6",25e3,543.4782608695652,Королев
1,17,https://dolgoprudny.cian.ru/rent/flat/164381114/,31,"Московская область, Долгопрудный городской округ, Долгопрудный, м. Алтуфьево, Молодежная улица, 4",25e3,806.4516129032259,Долгопрудный
13,17,https://lyubertsy.cian.ru/rent/flat/163714385/,40,"Московская область, Люберецкий район, Люберцы, м. Выхино, район Красная горка, улица Юности, 9",25e3,625,Люберцы
9,14,https://solnechnogorsk.cian.ru/rent/flat/164190308/,44,"Московская область, Солнечногорский район, Андреевка пгт, 47",25e3,568.1818181818181,Андреевка пгт
2,5,https://korolev.cian.ru/rent/flat/164365315/,32,"Московская область, Королев городской округ, Королев, м. Бабушкинская, Первомайская улица, 2",25e3,781.25,Королев
3,10,https://vidnoye.cian.ru/rent/flat/164357572/,45,"Московская область, Ленинский район, пос. Володарского, Текстильная улица, 8к1",25e3,555.5555555555555,пос. Володарского
14,16,https://vidnoye.cian.ru/rent/flat/163038856/,40,"Московская область, Ленинский район, пос. Развилка, 36",25e3,625,пос. Развилка
3,12,https://vidnoye.cian.ru/rent/flat/164341918/,33,"Московская область, Ленинский район, с. Молоково, бульвар Ново-Молоковский, 8",25e3,757.5757575757576,с. Молоково
8,12,https://noginsk.cian.ru/rent/flat/160785990/,44,"Московская область, м. Новогиреево, Ногинский район, пос. Зеленый, улица Школьная, 15",18e3,409.09090909090907,Ногинский район
1,5,https://krasnogorsk.cian.ru/rent/flat/164136539/,36,"Московская область, Красногорский район, Красногорск, Опалиха мкр, район Опалиха, улица Геологов, 5",2e4,555.5555555555555,Красногорск
15,44,https://krasnogorsk.cian.ru/rent/flat/164697834/,35,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Павшинская пойма, улица Авангардная, 2",35e3,1e3,Красногорск
25,25,https://lyubertsy.cian.ru/rent/flat/164196603/,39,"Московская область, Люберецкий район, Люберцы, Красная Горка мкр, район Красная горка, проспект Гагарина, 14",25e3,641.025641025641,Люберцы
3,5,https://dolgoprudny.cian.ru/rent/flat/163279273/,30,"Московская область, Долгопрудный городской округ, Долгопрудный, м. Речной вокзал, Театральная улица, 12а",25e3,833.3333333333334,Долгопрудный
16,23,https://mytishchi.cian.ru/rent/flat/164257824/,40,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, м. Медведково, район микрорайон 25, улица Комарова, 6",25e3,625,Мытищи городской округ
6,9,https://kotelniki.cian.ru/rent/flat/164060894/,40,"Московская область, Люберецкий район, Котельники городской округ, Котельники, м. Котельники, Новая улица, 11",25e3,625,Котельники городской округ
10,14,https://solnechnogorsk.cian.ru/rent/flat/163802084/,34,"Московская область, Солнечногорский район, д. Подолино, улица Солнечная, 4",25e3,735.2941176470588,д. Подолино
6,17,https://odintsovo.cian.ru/rent/flat/152378534/,43,"Московская область, Одинцовский район, Одинцово, м. Славянский бульвар, Новая Трехгорка мкр, район Трёхгорка, улица Кутузовская, 4",25e3,581.3953488372093,Одинцово
9,21,https://balashikha.cian.ru/rent/flat/164016357/,44,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, район микрорайон 15, Зеленая улица, 25",25e3,568.1818181818181,Балашиха городской округ
4,17,https://domodedovo.cian.ru/rent/flat/163983118/,38,"Московская область, Домодедовский район, Домодедово городской округ, Домодедово, м. Домодедовская, Дружба мкр, район Южный, улица Лунная, 31",25e3,657.8947368421053,Домодедово городской округ
2,5,https://lyubertsy.cian.ru/rent/flat/161116226/,32,"Московская область, Люберецкий район, Люберцы, м. Лермонтовский проспект, улица Строителей, 2к1",25e3,781.25,Люберцы
15,17,https://mytishchi.cian.ru/rent/flat/163707218/,36,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, м. Медведково, улица Кедрина, 3",25e3,694.4444444444445,Мытищи городской округ
17,17,https://krasnogorsk.cian.ru/rent/flat/157747438/,39,"Московская область, Красногорский район, Красногорск, м. Тушинская, район Чернево, Успенская улица, 26",25e3,641.025641025641,Красногорск
6,17,https://korolev.cian.ru/rent/flat/162716928/,47,"Московская область, Королев городской округ, Королев, район Подлипки, Октябрьский бульвар, 14",25e3,531.9148936170212,Королев
16,17,https://lyubertsy.cian.ru/rent/flat/162724986/,42,"Московская область, Люберецкий район, Люберцы, Красная Горка мкр, район Красная горка, проспект Гагарина, 23",25e3,595.2380952380952,Люберцы
2,3,https://khimki.cian.ru/rent/flat/147919686/,27,"Московская область, Химки городской округ, Химки, м. Планерная, Новогорск мкр, район Новогорск, улица Соколовская, 1",25e3,925.925925925926,Химки
8,18,https://vidnoye.cian.ru/rent/flat/158223084/,42,"Московская область, Ленинский район, Видное, улица Ольховая, 11",25e3,595.2380952380952,Видное
1,9,https://odintsovo.cian.ru/rent/flat/164709143/,39,"Московская область, Одинцовский район, Одинцово, м. Славянский бульвар, район микрорайон 8, улица Верхне-Пролетарская, 16",26e3,666.6666666666666,Одинцово
5,15,https://mytishchi.cian.ru/rent/flat/164204732/,35,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, район микрорайон 13, улица Благовещенская, 3",26e3,742.8571428571429,Мытищи городской округ
12,24,https://odintsovo.cian.ru/rent/flat/164550900/,44,"Московская область, Одинцовский район, Одинцово, Новая Трехгорка мкр, район Трёхгорка, улица Кутузовская, 7",26e3,590.9090909090909,Одинцово
1,4,https://odintsovo.cian.ru/rent/flat/164585925/,30,"Московская область, м. Кунцевская, Одинцовский район, с. Немчиновка, проезд Рублевский, 20В",26e3,866.6666666666666,Одинцовский район
1,4,https://odintsovo.cian.ru/rent/flat/164585039/,30,"Московская область, м. Славянский бульвар, Одинцовский район, с. Немчиновка, проезд Рублевский, 20В",26e3,866.6666666666666,Одинцовский район
1,5,https://dzerzhinsky.cian.ru/rent/flat/164108418/,32,"Московская область, Дзержинский, м. Котельники, улица Ленина, 13",26e3,812.5,м. Котельники
10,17,https://balashikha.cian.ru/rent/flat/164366875/,50,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Щелковская, район Лукино, улица Лукино, 57а",26e3,520,Балашиха городской округ
16,16,https://mytishchi.cian.ru/rent/flat/162879599/,45,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, м. Медведково, район микрорайон 25, улица Белобородова, 2к2",26e3,577.7777777777778,Мытищи городской округ
8,18,https://vidnoye.cian.ru/rent/flat/163812573/,40,"Московская область, Ленинский район, Видное, улица Березовая, 5",26e3,650,Видное
13,17,https://balashikha.cian.ru/rent/flat/164379274/,40,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Щелковская, Янтарный кв-л, район Янтарный, улица Кольцевая, 10",26e3,650,Балашиха городской округ
3,17,https://dmitrov.cian.ru/rent/flat/161928362/,45,"Московская область, Дмитровский район, Дмитров, м. Савеловская, Школьная улица",22e3,488.8888888888889,Дмитров
1,5,https://domodedovo.cian.ru/rent/flat/164679935/,35,"Московская область, Домодедовский район, Домодедово городской округ, Домодедово, Северный мкр, район Северный, улица Речная, 1А",19e3,542.8571428571429,Домодедово городской округ
2,25,https://krasnogorsk.cian.ru/rent/flat/164708974/,30,"Московская область, Красногорский район, Красногорск, м. Мякинино, район Павшинская пойма, улица Молодежная, 4",28e3,933.3333333333334,Красногорск
4,25,https://odintsovo.cian.ru/rent/flat/164369651/,32,"Московская область, Одинцовский район, Одинцово, 9-й мкр, район Одинцовский парк, улица Белорусская, 2",26e3,812.5,Одинцово
10,14,https://odintsovo.cian.ru/rent/flat/164569570/,38,"Московская область, Одинцовский район, Одинцово, м. Молодежная, район микрорайон 2, Северная улица, 16",26e3,684.2105263157895,Одинцово
3,5,https://dzerzhinsky.cian.ru/rent/flat/164166936/,33,"Московская область, Дзержинский, м. Жулебино, улица Ленина, 19",26e3,787.8787878787879,м. Жулебино
2,17,https://zhukovsky.cian.ru/rent/flat/163629334/,43,"Московская область, Жуковский городской округ, Жуковский, м. Выхино, улица Гарнаева, 14",26e3,604.6511627906976,Жуковский
3,9,https://khimki.cian.ru/rent/flat/151947880/,36,"Московская область, Химки городской округ, Химки, м. Речной вокзал, район Новые Химки, 9 Мая улица, 12",26e3,722.2222222222222,Химки
5,25,https://mytishchi.cian.ru/rent/flat/163961422/,42,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, район Ярославский, улица Борисовка, 16",26e3,619.047619047619,Мытищи городской округ
3,14,https://odintsovo.cian.ru/rent/flat/152596108/,35,"Московская область, Одинцовский район, Одинцово, район микрорайон 2, Северная улица, 24",26e3,742.8571428571429,Одинцово
10,25,https://krasnogorsk.cian.ru/rent/flat/156938881/,42,"Московская область, Красногорский район, Красногорск, Чернево-2 мкр, район Чернево, улица Вилора Трифонова, 1",26e3,619.047619047619,Красногорск
6,9,https://reutov.cian.ru/rent/flat/163696859/,34,"Московская область, Реутов, м. Новогиреево, улица Строителей, 11",26e3,764.7058823529412,м. Новогиреево
12,18,https://vidnoye.cian.ru/rent/flat/164016465/,42,"Московская область, Ленинский район, Видное, м. Кантемировская, улица Ольховая, 3",26e3,619.047619047619,Видное
17,17,https://odintsovo.cian.ru/rent/flat/164199295/,39,"Московская область, Одинцовский район, Одинцово, м. Славянский бульвар, район микрорайон 1, Можайское шоссе, 45а",26e3,666.6666666666666,Одинцово
3,7,https://odintsovo.cian.ru/rent/flat/152901649/,44,"Московская область, Одинцовский район, с. Перхушково, 4Б",26e3,590.9090909090909,с. Перхушково
10,19,https://vidnoye.cian.ru/rent/flat/164445214/,43,"Московская область, м. Бульвар Дмитрия Донского, Ленинский район, д. Дрожжино, улица Южная, 19",26e3,604.6511627906976,Ленинский район
11,15,https://odintsovo.cian.ru/rent/flat/163293049/,39,"Московская область, м. Молодежная, Одинцовский район, с. Немчиновка, Советский проспект, 102",26e3,666.6666666666666,Одинцовский район
10,18,https://dolgoprudny.cian.ru/rent/flat/163961130/,46,"Московская область, Долгопрудный городской округ, Долгопрудный, Московская улица, 56к1",26e3,565.2173913043479,Долгопрудный
19,25,https://balashikha.cian.ru/rent/flat/162983984/,45,"Московская область, Балашихинский район, Балашиха городской округ, Балашиха, м. Щелковская, Янтарный кв-л, район Янтарный, проезд Акуловский, 4",26e3,577.7777777777778,Балашиха городской округ
