Floor,FloorAll,Area,City,Price,Link,PriceBySquare
2,5,38,Сергиев Посад,14e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_38_m_25_et._777352519,368.42105263157896
2,10,40,Лобня,2e4,https://www.avito.ru/lobnya/kvartiry/1-k_kvartira_40_m_210_et._1082540588,500
3,12,45,Ивантеевка,18e3,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_45_m_312_et._1093170979,400
12,14,35,Дедовск,19e3,https://www.avito.ru/dedovsk/kvartiry/1-k_kvartira_35_m_1214_et._1030205780,542.8571428571429
5,17,45,Железнодорожный,2e4,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_45_m_517_et._929993487,444.44444444444446
11,14,38,Жуковский,19e3,https://www.avito.ru/zhukovskiy/kvartiry/1-k_kvartira_38_m_1114_et._973878339,500
2,7,25,Видное,19990,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_25_m_27_et._939966224,799.6
9,17,46,Пушкино,18e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_46_m_917_et._1086334244,391.30434782608694
8,18,42,Видное,25e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_42_m_818_et._1013398256,595.2380952380952
3,5,32,Орехово-Зуево,14e3,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_32_m_35_et._1057712613,437.5
5,10,38,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_38_m_510_et._1010173144,473.6842105263158
7,12,40,Дмитров,16500,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_40_m_712_et._1160093014,412.5
2,5,33,Наро-Фоминск,16e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_33_m_25_et._977590827,484.8484848484849
17,22,46,Пушкино,25e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_46_m_1722_et._1129691632,543.4782608695652
3,10,35,Электросталь,14e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_35_m_310_et._1195450037,400
1,2,60,Сергиев Посад,25e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_60_m_12_et._1055906371,416.6666666666667
6,9,47,Ногинск,18e3,https://www.avito.ru/noginsk/kvartiry/1-k_kvartira_47_m_69_et._1194699686,382.97872340425533
13,17,42,Пушкино,22e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_42_m_1317_et._985252840,523.8095238095239
2,9,47,Наро-Фоминск,19e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_47_m_29_et._1135700662,404.25531914893617
4,5,28,Белоозёрский,14e3,https://www.avito.ru/beloozyorskij/kvartiry/1-k_kvartira_28_m_45_et._1070411051,500
9,9,36,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_36_m_99_et._948181621,555.5555555555555
9,17,38,Пушкино,2e4,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_38_m_917_et._1088644923,526.3157894736842
4,5,30,Луховицы,12e3,https://www.avito.ru/luhovitsy/kvartiry/1-k_kvartira_30_m_45_et._1157218852,400
9,10,41,Электросталь,2e4,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_41_m_910_et._1119153392,487.8048780487805
1,1,24,Черкизово,14e3,https://www.avito.ru/cherkizovo/kvartiry/1-k_kvartira_24_m_11_et._1096554434,583.3333333333334
4,17,40,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_40_m_417_et._899662270,450
2,9,38,Фрязино,16e3,https://www.avito.ru/fryazino/kvartiry/1-k_kvartira_38_m_29_et._931306452,421.05263157894734
8,16,38,Королев,15e3,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_38_m_816_et._1198567760,394.7368421052632
7,9,35,Ногинск,14e3,https://www.avito.ru/noginsk/kvartiry/1-k_kvartira_35_m_79_et._1040620285,400
3,5,33,Ногинск,12e3,https://www.avito.ru/noginsk/kvartiry/1-k_kvartira_33_m_35_et._1041635160,363.6363636363636
4,17,41,Мытищи,2e4,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_41_m_417_et._889148724,487.8048780487805
4,9,36,Троицк,2e4,https://www.avito.ru/moskovskaya_oblast_troitsk/kvartiry/1-k_kvartira_36_m_49_et._1220224432,555.5555555555555
8,17,59,Раменское,22e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_59_m_817_et._999090036,372.8813559322034
4,9,42,Наро-Фоминск,18e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_42_m_49_et._806618396,428.57142857142856
15,17,42,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_42_m_1517_et._1216164277,476.1904761904762
11,12,40,Лобня,22e3,https://www.avito.ru/lobnya/kvartiry/1-k_kvartira_40_m_1112_et._1078498984,550
5,17,45,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_45_m_517_et._1011452506,444.44444444444446
3,5,32,Воскресенск,11e3,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_32_m_35_et._973061620,343.75
12,15,36,Сергиев Посад,2e4,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_36_m_1215_et._1123889763,555.5555555555555
1,9,39,Орехово-Зуево,11e3,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_39_m_19_et._1009084224,282.05128205128204
5,17,47,Сергиев Посад,19e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_47_m_517_et._1122911687,404.25531914893617
11,15,34,Лобня,18e3,https://www.avito.ru/lobnya/kvartiry/1-k_kvartira_34_m_1115_et._934786842,529.4117647058823
1,5,33,Раменское,16e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_33_m_15_et._1211985202,484.8484848484849
6,9,37,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_37_m_69_et._1109894195,540.5405405405405
2,5,38,Королев,2e4,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_38_m_25_et._984322245,526.3157894736842
3,5,40,Мытищи,23e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_40_m_35_et._1066356644,575
1,2,26,Балашиха,6e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_26_m_12_et._1184504897,230.76923076923077
6,17,42,Люберцы,25e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_42_m_617_et._974272099,595.2380952380952
5,5,33,Наро-Фоминск,2e4,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_33_m_55_et._523320723,606.060606060606
5,5,33,Наро-Фоминск,2e4,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_33_m_55_et._523320723,606.060606060606
4,5,31,Егорьевск,1e4,https://www.avito.ru/egorevsk/kvartiry/1-k_kvartira_31_m_45_et._1104794429,322.5806451612903
3,5,39,Сергиев Посад,15e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_39_m_35_et._997264240,384.61538461538464
2,5,35,Химки,25e3,https://www.avito.ru/himki/kvartiry/1-k_kvartira_35_m_25_et._1144138502,714.2857142857143
8,9,38,Химки,22e3,https://www.avito.ru/himki/kvartiry/1-k_kvartira_38_m_89_et._1170239452,578.9473684210526
10,17,45,Щёлково,2e4,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_45_m_1017_et._1136217831,444.44444444444446
4,9,34,Раменское,18e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_34_m_49_et._989837704,529.4117647058823
9,17,43,Железнодорожный,22e3,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_43_m_917_et._932043807,511.6279069767442
4,9,48,Балашиха,23e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_48_m_49_et._990328477,479.1666666666667
3,5,31,Электросталь,9e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_31_m_35_et._1078327467,290.3225806451613
3,5,33,Ногинск,14e3,https://www.avito.ru/noginsk/kvartiry/1-k_kvartira_33_m_35_et._1205388039,424.24242424242425
5,9,33,Раменское,21e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_33_m_59_et._1187579944,636.3636363636364
7,9,34,Раменское,2e4,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_34_m_79_et._801323972,588.2352941176471
5,9,40,Пушкино,25e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_40_m_59_et._1129728729,625
5,9,34,Мытищи,18e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_34_m_59_et._920497394,529.4117647058823
4,9,38,Пушкино,15e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_38_m_49_et._1183467662,394.7368421052632
3,5,49,Пушкино,2e4,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_49_m_35_et._1222670228,408.16326530612247
7,9,60,Пушкино,19e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_60_m_79_et._1184213487,316.6666666666667
8,12,35,Пушкино,22e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_35_m_812_et._1091400144,628.5714285714286
3,18,34,Пушкино,2e4,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_34_m_318_et._1030265493,588.2352941176471
5,17,45,Ивантеевка,18e3,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_45_m_517_et._1045200000,400
3,18,47,Ивантеевка,2e4,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_47_m_318_et._1199738764,425.531914893617
2,10,43,Ивантеевка,18e3,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_43_m_210_et._1174590776,418.6046511627907
9,9,43,Истра,23e3,https://www.avito.ru/istra/kvartiry/1-k_kvartira_43_m_99_et._1016082512,534.8837209302326
3,5,31,Михнево,14e3,https://www.avito.ru/mihnevo/kvartiry/1-k_kvartira_31_m_35_et._915433597,451.61290322580646
10,10,34,Балашиха,18e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_34_m_1010_et._1190611017,529.4117647058823
5,15,38,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_38_m_515_et._1098084540,473.6842105263158
3,9,35,Егорьевск,1e4,https://www.avito.ru/egorevsk/kvartiry/1-k_kvartira_35_m_39_et._1219066073,285.7142857142857
7,24,40,Сергиев Посад,13e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_40_m_724_et._945475292,325
6,9,38,Ступино,18e3,https://www.avito.ru/stupino/kvartiry/1-k_kvartira_38_m_69_et._1075473177,473.6842105263158
15,17,46,Балашиха,21900,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_46_m_1517_et._1111472739,476.0869565217391
3,9,40,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_40_m_39_et._1173228735,500
3,5,34,Дзержинский,25e3,https://www.avito.ru/dzerzhinskiy/kvartiry/1-k_kvartira_34_m_35_et._1013896431,735.2941176470588
1,2,25,Домодедово,15e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_25_m_12_et._1066935330,600
5,5,42,Клин,1e4,https://www.avito.ru/klin/kvartiry/1-k_kvartira_42_m_55_et._1148117689,238.0952380952381
1,10,38,Электросталь,12e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_38_m_110_et._1100900270,315.7894736842105
8,9,37,Луховицы,11e3,https://www.avito.ru/luhovitsy/kvartiry/1-k_kvartira_37_m_89_et._1159220743,297.2972972972973
2,4,22,Лесные Поляны,15e3,https://www.avito.ru/lesnye_polyany/kvartiry/1-k_kvartira_22_m_24_et._1032817047,681.8181818181819
1,5,31,Наро-Фоминск,17e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_31_m_15_et._1060542950,548.3870967741935
4,9,37,Электросталь,14e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_37_m_49_et._1054197311,378.3783783783784
16,17,39,Люберцы,25e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_39_m_1617_et._1012393113,641.025641025641
4,5,33,Сергиев Посад,16e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_33_m_45_et._1153375101,484.8484848484849
2,5,34,Сергиев Посад,2e4,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_34_m_25_et._1152483037,588.2352941176471
3,5,34,Сергиев Посад,17e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_34_m_35_et._1151101621,500
1,1,36,Дедовск,17500,https://www.avito.ru/dedovsk/kvartiry/1-k_kvartira_36_m_11_et._731387001,486.1111111111111
4,9,36,Сергиев Посад,16e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_36_m_49_et._974314211,444.44444444444446
4,17,48,Сергиев Посад,17e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_48_m_417_et._1181698261,354.1666666666667
3,5,46,Сергиев Посад,22e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_46_m_35_et._1118814051,478.2608695652174
3,9,37,Видное,21e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_37_m_39_et._1181173736,567.5675675675676
4,4,32,Сергиев Посад,16e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_32_m_44_et._1032959570,500
5,5,32,Электросталь,14e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_32_m_55_et._947858505,437.5
4,10,40,Электросталь,14e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_40_m_410_et._1179846834,350
4,9,34,Электросталь,15e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_34_m_49_et._1223010762,441.1764705882353
9,9,42,Егорьевск,12e3,https://www.avito.ru/egorevsk/kvartiry/1-k_kvartira_42_m_99_et._1135248074,285.7142857142857
2,5,30,Подольск,17e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_30_m_25_et._1053944856,566.6666666666666
1,5,36,Электросталь,12e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_36_m_15_et._972327663,333.3333333333333
10,14,38,Лесной Городок,24e3,https://www.avito.ru/lesnoy_gorodok/kvartiry/1-k_kvartira_38_m_1014_et._898309282,631.578947368421
4,14,36,Жуковский,17e3,https://www.avito.ru/zhukovskiy/kvartiry/1-k_kvartira_36_m_414_et._999487577,472.22222222222223
8,17,45,Андреевка,23e3,https://www.avito.ru/andreevka/kvartiry/1-k_kvartira_45_m_817_et._982659165,511.1111111111111
2,5,33,Сергиев Посад,16e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_33_m_25_et._1195861186,484.8484848484849
10,17,46,Пушкино,23e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_46_m_1017_et._885664003,500
3,5,36,Жуковский,18e3,https://www.avito.ru/zhukovskiy/kvartiry/1-k_kvartira_36_m_35_et._575610102,500
2,16,53,Сергиев Посад,19e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_53_m_216_et._1071685887,358.49056603773585
3,4,33,Сергиев Посад,15e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_33_m_34_et._964755636,454.54545454545456
7,17,36,Мытищи,22e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_36_m_717_et._973865875,611.1111111111111
1,5,32,Калининец,16e3,https://www.avito.ru/kalininets/kvartiry/1-k_kvartira_32_m_15_et._932935124,500
6,9,37,Дмитров,18e3,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_37_m_69_et._1129881440,486.4864864864865
2,9,36,Пушкино,17e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_36_m_29_et._1180161761,472.22222222222223
3,9,35,Люберцы,19e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_35_m_39_et._1151093714,542.8571428571429
4,10,44,Сергиев Посад,2e4,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_44_m_410_et._1158597940,454.54545454545456
10,14,40,Пушкино,18e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_40_m_1014_et._1192227334,450
6,14,47,Сергиев Посад,2e4,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_47_m_614_et._1100410981,425.531914893617
8,9,34,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_34_m_89_et._1039590017,588.2352941176471
4,5,35,Домодедово,15e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_35_m_45_et._359540706,428.57142857142856
1,5,35,Серпухов,11e3,https://www.avito.ru/serpuhov/kvartiry/1-k_kvartira_35_m_15_et._1222030741,314.2857142857143
2,5,35,Дедовск,2e4,https://www.avito.ru/dedovsk/kvartiry/1-k_kvartira_35_m_25_et._1221093016,571.4285714285714
7,14,38,Сергиев Посад,18e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_38_m_714_et._907724421,473.6842105263158
3,5,29,Воскресенск,12e3,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_29_m_35_et._745327442,413.7931034482759
12,17,50,Раменское,25e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_50_m_1217_et._888827757,500
2,10,45,Коломна,18e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_45_m_210_et._1188865521,400
3,5,31,Электросталь,13e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_31_m_35_et._331995675,419.35483870967744
7,16,40,Подольск,23e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_40_m_716_et._682449408,575
6,9,45,Дмитров,2e4,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_45_m_69_et._1021789210,444.44444444444446
2,9,34,Ногинск,15e3,https://www.avito.ru/noginsk/kvartiry/1-k_kvartira_34_m_29_et._1141318148,441.1764705882353
2,5,35,Солнечногорск,18e3,https://www.avito.ru/solnechnogorsk/kvartiry/1-k_kvartira_35_m_25_et._1102639076,514.2857142857143
4,5,38,Можайск,12500,https://www.avito.ru/mozhaysk/kvartiry/1-k_kvartira_38_m_45_et._1061811895,328.94736842105266
2,5,33,Жуковский,17e3,https://www.avito.ru/zhukovskiy/kvartiry/1-k_kvartira_33_m_25_et._1038824747,515.1515151515151
3,5,35,Люберцы,2e4,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_35_m_35_et._1104346255,571.4285714285714
14,25,40,Королев,2e4,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_40_m_1425_et._938014786,500
8,9,36,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_36_m_89_et._881715316,555.5555555555555
6,12,44,Дмитров,2e4,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_44_m_612_et._927104781,454.54545454545456
3,5,38,Электросталь,15500,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_38_m_35_et._884388356,407.89473684210526
2,5,35,Ивантеевка,16e3,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_35_m_25_et._900243026,457.14285714285717
1,3,15,Балашиха,15e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_15_m_13_et._800204639,1e3
4,14,39,Королев,19e3,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_39_m_414_et._735928183,487.1794871794872
3,9,30,Коломна,13e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_30_m_39_et._803066136,433.3333333333333
2,2,24.5,Фрязино,12e3,https://www.avito.ru/fryazino/kvartiry/1-k_kvartira_24.5_m_22_et._908584947,489.79591836734693
1,1,14,Балашиха,15e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_14_m_11_et._787078082,1071.4285714285713
9,15,52,Звенигород,18e3,https://www.avito.ru/zvenigorod/kvartiry/1-k_kvartira_52_m_915_et._621472316,346.15384615384613
8,16,45,Дзержинский,25e3,https://www.avito.ru/dzerzhinskiy/kvartiry/1-k_kvartira_45_m_816_et._1043928833,555.5555555555555
1,1,15,Железнодорожный,15e3,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_15_m_11_et._787072455,1e3
10,10,34,Чехов,16e3,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_34_m_1010_et._1153214166,470.5882352941176
4,5,33,Жуковский,17e3,https://www.avito.ru/zhukovskiy/kvartiry/1-k_kvartira_33_m_45_et._1210357703,515.1515151515151
3,5,36,Апрелевка,2e4,https://www.avito.ru/aprelevka/kvartiry/1-k_kvartira_36_m_35_et._916719263,555.5555555555555
4,17,45,Люберцы,25e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_45_m_417_et._932347694,555.5555555555555
5,5,32,Сергиев Посад,14e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_32_m_55_et._1167232035,437.5
3,5,41,Дмитров,15e3,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_41_m_35_et._1162164295,365.8536585365854
4,9,35,Раменское,2e4,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_35_m_49_et._1207737479,571.4285714285714
7,17,42,Чехов,16e3,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_42_m_717_et._1126494749,380.95238095238096
2,2,20,Апрелевка,13e3,https://www.avito.ru/aprelevka/kvartiry/1-k_kvartira_20_m_22_et._1125635678,650
1,3,32,Егорьевск,1e4,https://www.avito.ru/egorevsk/kvartiry/1-k_kvartira_32_m_13_et._948410780,312.5
8,18,43.2,Щёлково,19e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_43.2_m_818_et._1187347367,439.8148148148148
10,14,54,Чехов,25e3,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_54_m_1014_et._1220265656,462.962962962963
11,14,47,Апрелевка,25e3,https://www.avito.ru/aprelevka/kvartiry/1-k_kvartira_47_m_1114_et._856131131,531.9148936170212
4,17,36,Сергиев Посад,18e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_36_m_417_et._1089476496,500
1,5,35,Апрелевка,2e4,https://www.avito.ru/aprelevka/kvartiry/1-k_kvartira_35_m_15_et._1139386568,571.4285714285714
3,9,33,Ступино,18e3,https://www.avito.ru/stupino/kvartiry/1-k_kvartira_33_m_39_et._293996832,545.4545454545455
16,17,44,Поварово,2e4,https://www.avito.ru/povarovo/kvartiry/1-k_kvartira_44_m_1617_et._666923848,454.54545454545456
14,25,44,Люберцы,24e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_44_m_1425_et._925704215,545.4545454545455
5,17,44.6,Люберцы,25e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_44.6_m_517_et._1102228191,560.5381165919282
4,9,32,Раменское,18e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_32_m_49_et._1159594525,562.5
7,17,43,Люберцы,26e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_43_m_717_et._1223277151,604.6511627906976
5,5,25,Балашиха,15e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_25_m_55_et._1161912067,600
8,9,34,Королев,18e3,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_34_m_89_et._1041959836,529.4117647058823
1,3,25,Пироговский,18500,https://www.avito.ru/pirogovskiy/kvartiry/1-k_kvartira_25_m_13_et._505376234,740
1,10,44,Щёлково,17e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_44_m_110_et._839861926,386.3636363636364
1,9,32,Люберцы,22e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_32_m_19_et._975210358,687.5
10,16,40,Королев,22e3,https://www.avito.ru/korolev/kvartiry/1-k_kvartira_40_m_1016_et._424008635,550
3,5,42,Старая Купавна,16e3,https://www.avito.ru/staraya_kupavna/kvartiry/1-k_kvartira_42_m_35_et._865052742,380.95238095238096
4,14,43,Щёлково,19e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_43_m_414_et._825238960,441.86046511627904
14,25,36,Люберцы,28e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_36_m_1425_et._1004703764,777.7777777777778
11,17,42,Химки,23e3,https://www.avito.ru/himki/kvartiry/1-k_kvartira_42_m_1117_et._846321425,547.6190476190476
5,5,35,Люберцы,18e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_35_m_55_et._903497083,514.2857142857143
5,16,40,Подольск,17e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_40_m_516_et._345350800,425
12,16,45,Киевский,2e4,https://www.avito.ru/kievskiy/kvartiry/1-k_kvartira_45_m_1216_et._1008548363,444.44444444444446
9,9,35,Подольск,17e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_35_m_99_et._926981411,485.7142857142857
2,5,32,Раменское,15e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_32_m_25_et._730360577,468.75
2,5,32,Орехово-Зуево,1e4,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_32_m_25_et._1169023103,312.5
3,9,35,Наро-Фоминск,15e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_35_m_39_et._845102932,428.57142857142856
11,25,50,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_50_m_1125_et._788017610,400
3,14,46,Дмитров,25e3,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_46_m_314_et._1122652277,543.4782608695652
3,9,38,Фрязино,16e3,https://www.avito.ru/fryazino/kvartiry/1-k_kvartira_38_m_39_et._1159455416,421.05263157894734
18,19,49,Лобня,25e3,https://www.avito.ru/lobnya/kvartiry/1-k_kvartira_49_m_1819_et._1101343531,510.2040816326531
14,16,26,Звенигород,12e3,https://www.avito.ru/zvenigorod/kvartiry/1-k_kvartira_26_m_1416_et._925041659,461.53846153846155
4,17,45,Балашиха,19e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_45_m_417_et._1203048505,422.22222222222223
11,25,50,Балашиха,27e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_50_m_1125_et._970971747,540
9,17,52,Люберцы,4e4,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_52_m_917_et._1028065134,769.2307692307693
9,14,40,Наро-Фоминск,22e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_40_m_914_et._1144422446,550
6,25,43,Химки,3e4,https://www.avito.ru/himki/kvartiry/1-k_kvartira_43_m_625_et._1191984266,697.6744186046511
2,5,35,Наро-Фоминск,16e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_35_m_25_et._936481535,457.14285714285717
3,9,34,Наро-Фоминск,15e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_34_m_39_et._1185633663,441.1764705882353
2,5,35,Наро-Фоминск,18e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_35_m_25_et._939785805,514.2857142857143
5,5,32,Солнечногорск,17e3,https://www.avito.ru/solnechnogorsk/kvartiry/1-k_kvartira_32_m_55_et._1002913819,531.25
3,5,32,Щёлково,14e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_32_m_35_et._1000293858,437.5
1,5,36,Раменское,18e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_36_m_15_et._817355174,500
2,9,31,Наро-Фоминск,19e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_31_m_29_et._937545887,612.9032258064516
